person_name,time_ms,ecg_raw,ecg_centered_bandpass_wavelet_db4_level3,ppg_ir_raw,ppg_ir_wavelet_db4_level3,ppg_red_raw
unknown,0,1892,-1.510491,,,
unknown,1,1868,0.738820,,,
unknown,2,1847,3.157351,,,
unknown,2,1961,6.007531,,,
unknown,3,1831,9.262885,,,
unknown,4,1820,12.767866,,,
unknown,5,1810,16.571304,,,
unknown,6,1808,20.594152,,,
unknown,7,1808,24.637539,,,
unknown,8,1817,28.642466,,,
unknown,9,1827,32.461864,,,
unknown,10,1842,35.987480,,,
unknown,11,1864,39.116630,,,
unknown,12,1887,41.733004,,,
unknown,13,1905,43.753846,,,
unknown,14,1920,45.070495,,,
unknown,15,1933,45.720629,,,
unknown,16,1936,45.617569,,,
unknown,17,1933,44.970356,,,
unknown,18,1920,43.756650,,,
unknown,19,1904,42.085243,,,
unknown,20,1884,40.009290,,,
unknown,21,1863,37.848844,,,
unknown,22,1843,35.696678,,,
unknown,23,1828,33.597659,,,
unknown,24,1815,31.701613,,,
unknown,25,1808,30.100296,,,
unknown,26,1806,28.905468,,,
unknown,27,1807,28.118134,,,
unknown,28,1813,27.834789,,,
unknown,29,1825,27.866815,,,
unknown,30,1842,28.255254,,,
unknown,31,1866,28.901476,,,
unknown,32,1888,29.770225,,,
unknown,33,1907,30.590802,,,
unknown,34,1925,31.289433,,,
unknown,35,1936,31.833747,,,
unknown,36,1937,32.100719,,,
unknown,37,1935,31.996885,,,
unknown,38,1921,31.429977,,,
unknown,39,1899,30.451312,,,
unknown,40,1875,28.981650,,,
unknown,41,1854,27.241536,,,
unknown,42,1831,25.218639,,,
unknown,43,1810,23.025258,,,
unknown,44,1796,20.724189,,,
unknown,45,1788,18.624929,,,
unknown,46,1782,16.826109,,,
unknown,47,1785,15.344407,,,
unknown,48,1793,14.327567,,,
unknown,49,1807,13.822138,,,
unknown,50,1826,13.926392,,,
unknown,51,1851,14.584216,,,
unknown,52,1877,15.865747,,,
unknown,53,1904,17.521968,,,
unknown,54,1922,19.556015,,,
unknown,55,1937,21.815771,,,
unknown,56,1943,24.220685,,,
unknown,57,1938,26.462771,,,
unknown,58,1928,28.421827,,,
unknown,59,1906,30.050540,,,
unknown,60,1885,31.185317,,,
unknown,61,1860,31.741665,,,
unknown,62,1839,31.598774,,,
unknown,63,1819,30.837573,,,
unknown,64,1803,29.366245,,,
unknown,65,1790,27.448449,,,
unknown,66,1783,25.076122,,,
unknown,67,1788,22.409037,,,
unknown,68,1795,19.528836,,,
unknown,69,1808,16.787943,,,
unknown,70,1828,14.313680,,,
unknown,71,1851,12.154378,,,
unknown,72,1873,10.490324,,,
unknown,73,1898,9.385110,,,
unknown,74,1917,8.967528,,,
unknown,75,1931,9.184105,,,
unknown,76,1935,10.128936,,,
unknown,77,1929,11.544198,,,
unknown,78,1916,13.447932,,,
unknown,79,1898,15.672113,,,
unknown,80,1873,18.141683,,,
unknown,81,1852,20.529906,,,
unknown,82,1830,22.714002,,,
unknown,83,1811,24.628187,,,
unknown,84,1800,26.100485,,,
unknown,85,1791,27.029836,,,
unknown,86,1791,27.283640,,,
unknown,87,1796,26.928677,,,
unknown,88,1807,25.859913,,,
unknown,89,1818,24.329517,,,
unknown,90,1839,22.316189,,,
unknown,91,1862,19.971713,,,
unknown,92,1884,17.365523,,,
unknown,93,1903,14.847415,,,
unknown,94,1917,12.534625,,,
unknown,95,1930,10.480810,,,
unknown,96,1931,8.859751,,,
unknown,97,1924,7.750598,,,
unknown,98,1906,7.281066,,,
unknown,99,1888,7.423985,,,
unknown,100,1867,8.279613,,,
unknown,101,1844,9.624610,,,
unknown,102,1824,11.491416,,,
unknown,103,1808,13.748433,,,
unknown,104,1799,16.342527,,,
unknown,105,1794,18.976051,,,
unknown,106,1792,21.552611,,,
unknown,107,1802,24.017732,,,
unknown,108,1809,26.224827,,,
unknown,109,1827,28.057617,,,
unknown,110,1845,29.400803,,,
unknown,111,1872,30.275411,,,
unknown,112,1895,30.578460,,,
unknown,113,1915,30.488884,,,
unknown,114,1931,29.966967,,,
unknown,115,1941,29.074634,,,
unknown,116,1946,27.841102,,,
unknown,117,1941,26.526941,,,
unknown,118,1928,25.191193,,,
unknown,119,1907,23.819384,,,
unknown,120,1884,22.518194,,,
unknown,121,1862,21.339156,,,
unknown,122,1841,20.347069,,,
unknown,123,1822,19.537517,,,
unknown,124,1808,18.966374,,,
unknown,125,1799,18.481858,,,
unknown,126,1795,18.101954,,,
unknown,127,1796,17.816472,,,
unknown,128,1805,17.594582,,,
unknown,129,1815,17.301109,,,
unknown,130,1835,16.902520,,,
unknown,131,1856,16.428776,,,
unknown,132,1878,15.824469,,,
unknown,133,1901,15.127963,,,
unknown,134,1915,14.318474,,,
unknown,135,1928,13.436976,,,
unknown,136,1933,12.484053,,,
unknown,137,1927,11.641306,,,
unknown,138,1916,10.938305,,,
unknown,139,1895,10.361321,,,
unknown,140,1873,9.976817,,,
unknown,141,1852,9.872732,,,
unknown,142,1834,10.093528,,,
unknown,143,1817,10.625575,,,
unknown,144,1805,11.520573,,,
unknown,145,1796,12.630124,,,
unknown,146,1792,13.966659,,,
unknown,147,1795,15.507769,,,
unknown,148,1805,17.218956,,,
unknown,149,1815,18.876699,,,
unknown,150,1839,20.432596,,,
unknown,151,1864,21.929176,,,
unknown,152,1891,23.278873,,,
unknown,153,1915,24.447624,,,
unknown,154,1936,25.391695,,,
unknown,155,1947,26.126000,,,
unknown,156,1951,26.613542,,,
unknown,157,1946,27.014210,,,
unknown,158,1933,27.325534,,,
unknown,159,1914,27.558721,,,
unknown,160,1891,27.756701,,,
unknown,161,1869,28.040171,,,
unknown,162,1846,28.449073,,,
unknown,163,1831,28.977050,,,
unknown,164,1820,29.682086,,,
unknown,165,1811,30.479322,,,
unknown,166,1810,31.393146,,,
unknown,167,1817,32.379947,,,
unknown,168,1826,33.427990,,,
unknown,169,1840,34.330664,,,
unknown,170,1859,35.048887,,,
unknown,171,1884,35.586319,,,
unknown,172,1908,35.862503,,,
unknown,173,1933,35.799665,,,
unknown,174,1949,35.343142,,,
unknown,175,1961,34.545118,,,
unknown,176,1962,33.354251,,,
unknown,177,1954,31.986732,,,
unknown,178,1937,30.447667,,,
unknown,179,1914,28.847509,,,
unknown,180,1890,27.258870,,,
unknown,181,1866,25.995060,,,
unknown,182,1841,25.160984,,,
unknown,183,1825,24.780698,,,
unknown,184,1812,25.007807,,,
unknown,185,1808,25.894107,,,
unknown,186,1807,27.544113,,,
unknown,187,1812,29.898628,,,
unknown,188,1826,33.032772,,,
unknown,189,1845,36.682601,,,
unknown,190,1872,40.851977,,,
unknown,191,1901,45.363163,,,
unknown,192,1932,50.129424,,,
unknown,193,1957,54.812143,,,
unknown,194,1977,59.277279,,,
unknown,195,1992,63.449852,,,
unknown,196,2000,67.146646,,,
unknown,197,1998,70.265180,,,
unknown,198,1983,72.663196,,,
unknown,199,1963,74.415328,,,
unknown,200,1936,75.410925,,,
unknown,201,1915,75.914479,,,
unknown,202,1893,75.904514,,,
unknown,203,1874,75.538301,,,
unknown,204,1859,74.888942,,,
unknown,205,1853,74.289908,,,
unknown,206,1851,73.860379,,,
unknown,207,1858,73.603097,,,
unknown,208,1870,73.683299,,,
