person_name,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,0,1820,,
unknown,1,1816,,
unknown,2,1814,,
unknown,3,1813,,
unknown,4,1813,,
unknown,5,1813,,
unknown,6,1813,,
unknown,7,1818,,
unknown,8,1825,,
unknown,9,1834,,
unknown,10,1840,,
unknown,11,1849,,
unknown,12,1857,,
unknown,13,1863,,
unknown,14,1866,,
unknown,15,1867,,
unknown,16,1863,,
unknown,17,1862,,
unknown,18,1863,24828,25919
unknown,19,1866,,
unknown,20,1866,,
unknown,21,1868,,
unknown,22,1871,,
unknown,23,1874,,
unknown,24,1875,,
unknown,25,1881,,
unknown,26,1886,,
unknown,27,1886,,
unknown,28,1893,,
unknown,29,1891,,
unknown,30,1893,,
unknown,31,1892,,
unknown,32,1890,,
unknown,33,1886,,
unknown,34,1879,,
unknown,35,1871,,
unknown,36,1859,,
unknown,37,1853,,
unknown,38,1844,,
unknown,39,1840,,
unknown,40,1840,,
unknown,41,1837,,
unknown,42,1834,,
unknown,43,1832,,
unknown,44,1827,,
unknown,45,1823,,
unknown,46,1814,,
unknown,47,1809,,
unknown,48,1804,,
unknown,49,1802,,
unknown,50,1798,,
unknown,51,1793,,
unknown,52,1788,,
unknown,53,1786,,
unknown,54,1780,,
unknown,55,1776,,
unknown,56,1768,,
unknown,57,1759,,
unknown,58,1754,24890,26044
unknown,59,1749,,
unknown,60,1750,,
unknown,61,1750,,
unknown,62,1751,,
unknown,63,1755,,
unknown,64,1758,,
unknown,65,1761,,
unknown,66,1762,,
unknown,67,1766,,
unknown,68,1772,,
unknown,69,1774,,
unknown,70,1776,,
unknown,71,1776,,
unknown,72,1776,,
unknown,73,1776,,
unknown,74,1776,,
unknown,75,1772,,
unknown,76,1770,,
unknown,77,1766,,
unknown,78,1760,,
unknown,79,1765,,
unknown,80,1767,,
unknown,81,1774,,
unknown,82,1776,,
unknown,83,1779,,
unknown,84,1782,,
unknown,85,1785,,
unknown,86,1785,,
unknown,87,1787,,
unknown,88,1792,,
unknown,89,1794,,
unknown,90,1795,,
unknown,91,1796,,
unknown,92,1796,,
unknown,93,1791,,
unknown,94,1787,,
unknown,95,1778,,
unknown,96,1773,,
unknown,97,1766,,
unknown,98,1760,24946,26156
unknown,99,1760,,
unknown,100,1763,,
unknown,101,1768,,
unknown,102,1774,,
unknown,103,1777,,
unknown,104,1783,,
unknown,105,1787,,
unknown,106,1791,,
unknown,107,1792,,
unknown,108,1799,,
unknown,109,1800,,
unknown,110,1803,,
unknown,111,1804,,
unknown,112,1803,,
unknown,113,1802,,
unknown,114,1800,,
unknown,115,1796,,
unknown,116,1791,,
unknown,117,1789,,
unknown,118,1787,,
unknown,119,1790,,
unknown,120,1795,,
unknown,121,1799,,
unknown,122,1804,,
